MMSI,DFSI,record_count,max_gap_hours,impossible_jump_km,draft_change_count,going_dark_events,draft_change_events,teleportation_events
207124000,0.000000,1,0.000,0.000,0,0,0,0
211522930,0.000000,8,0.000,0.000,0,0,0,0
219019354,0.000000,6,0.000,0.000,0,0,0,0
219030069,0.000000,2,0.000,0.000,0,0,0,0
236111925,0.000000,4,0.000,0.000,0,0,0,0
219018526,0.000000,3,0.000,0.000,0,0,0,0
219007471,0.000000,5,0.000,0.000,0,0,0,0
219021782,0.000000,4,0.000,0.000,0,0,0,0
311000766,0.000000,3,0.000,0.000,0,0,0,0
219020710,0.000000,2,0.000,0.000,0,0,0,0
219018892,0.000000,6,0.000,0.000,0,0,0,0
992191519,0.000000,2,0.000,0.000,0,0,0,0
211533760,0.000000,8,0.000,0.000,0,0,0,0
211860240,0.000000,2,0.000,0.000,0,0,0,0
219027190,0.000000,6,0.000,0.000,0,0,0,0
219030412,0.000000,4,0.000,0.000,0,0,0,0
538005301,0.000000,8,0.000,0.000,0,0,0,0
209535000,0.000000,9,0.000,0.000,0,0,0,0
992191508,0.000000,2,0.000,0.000,0,0,0,0
219032092,0.000000,5,0.000,0.000,0,0,0,0
211325880,0.000000,3,0.000,0.000,0,0,0,0
211856550,0.000000,4,0.000,0.000,0,0,0,0
219031725,0.000000,4,0.000,0.000,0,0,0,0
219012561,0.000000,2,0.000,0.000,0,0,0,0
244060938,0.000000,2,0.000,0.000,0,0,0,0
992111729,0.000000,9,0.000,0.000,0,0,0,0
219031623,0.000000,3,0.000,0.000,0,0,0,0
219923000,0.000000,4,0.000,0.000,0,0,0,0
211152700,0.000000,4,0.000,0.000,0,0,0,0
211716890,0.000000,6,0.000,0.000,0,0,0,0
992191523,0.000000,2,0.000,0.000,0,0,0,0
219023888,0.000000,3,0.000,0.000,0,0,0,0
219022518,0.000000,5,0.000,0.000,0,0,0,0
219030600,0.000000,1,0.000,0.000,0,0,0,0
219000186,0.000000,2,0.000,0.000,0,0,0,0
341317002,0.000000,5,0.000,0.000,0,0,0,0
255805754,0.000000,6,0.000,0.000,0,0,0,0
265513080,0.000000,2,0.000,0.000,0,0,0,0
265808520,0.000000,1,0.000,0.000,0,0,0,0
218013580,0.000000,1,0.000,0.000,0,0,0,0
219031274,0.000000,8,0.000,0.000,0,0,0,0
219003406,0.000000,6,0.000,0.000,0,0,0,0
265547210,0.000000,3,0.000,0.000,0,0,0,0
219031740,0.000000,2,0.000,0.000,0,0,0,0
268248202,0.000000,3,0.000,0.000,0,0,0,0
304354000,0.000000,1,0.000,0.000,0,0,0,0
219005313,0.000000,10,0.000,0.000,0,0,0,0
211825500,0.000000,6,0.000,0.000,0,0,0,0
992191528,0.000000,3,0.000,0.000,0,0,0,0
219004125,0.000000,16,0.000,0.000,0,0,0,0
992581556,0.000000,2,0.000,0.000,0,0,0,0
219006387,0.000000,4,0.000,0.000,0,0,0,0
219032635,0.000000,2,0.000,0.000,0,0,0,0
314260000,0.000000,2,0.000,0.000,0,0,0,0
219022423,0.000000,4,0.000,0.000,0,0,0,0
219025523,0.000000,4,0.000,0.000,0,0,0,0
219158000,0.000000,8,0.000,0.000,0,0,0,0
219014355,0.000000,3,0.000,0.000,0,0,0,0
219010465,0.000000,3,0.000,0.000,0,0,0,0
219027310,0.000000,4,0.000,0.000,0,0,0,0
211237730,0.000000,2,0.000,0.000,0,0,0,0
219009335,0.000000,5,0.000,0.000,0,0,0,0
219028973,0.000000,5,0.000,0.000,0,0,0,0
259041280,0.000000,3,0.000,0.000,0,0,0,0
266336000,0.000000,5,0.000,0.000,0,0,0,0
992111795,0.000000,1,0.000,0.000,0,0,0,0
211309070,0.000000,7,0.000,0.000,0,0,0,0
219023691,0.000000,4,0.000,0.000,0,0,0,0
211215500,0.000000,3,0.000,0.000,0,0,0,0
992191511,0.000000,3,0.000,0.000,0,0,0,0
219025774,0.000000,4,0.000,0.000,0,0,0,0
211192770,0.000000,3,0.000,0.000,0,0,0,0
211143370,0.000000,4,0.000,0.000,0,0,0,0
219000543,0.000000,3,0.000,0.000,0,0,0,0
219031896,0.000000,3,0.000,0.000,0,0,0,0
211733310,0.000000,3,0.000,0.000,0,0,0,0
211835540,0.000000,11,0.000,0.000,0,0,0,0
311818000,0.000000,3,0.000,0.000,0,0,0,0
219020436,0.000000,3,0.000,0.000,0,0,0,0
211755690,0.000000,23,0.000,0.000,0,0,0,0
219006024,0.000000,2,0.000,0.000,0,0,0,0
219000674,0.000000,23,0.000,0.000,0,0,0,0
219033089,0.000000,2,0.000,0.000,0,0,0,0
219023018,0.000000,4,0.000,0.000,0,0,0,0
219013073,0.000000,2,0.000,0.000,0,0,0,0
992191530,0.000000,3,0.000,0.000,0,0,0,0
211363400,0.000000,7,0.000,0.000,0,0,0,0
219034250,0.000000,4,0.000,0.000,0,0,0,0
219015161,0.000000,2,0.000,0.000,0,0,0,0
219018456,0.000000,3,0.000,0.000,0,0,0,0
219021739,0.000000,3,0.000,0.000,0,0,0,0
211396900,0.000000,4,0.000,0.000,0,0,0,0
211385020,0.000000,1,0.000,0.000,0,0,0,0
257064430,0.000000,8,0.000,0.000,0,0,0,0
211160300,0.000000,5,0.000,0.000,0,0,0,0
211715500,0.000000,1,0.000,0.000,0,0,0,0
211695580,0.000000,1,0.000,0.000,0,0,0,0
211222290,0.000000,5,0.000,0.000,0,0,0,0
266460000,0.000000,5,0.000,0.000,0,0,0,0
219030637,0.000000,5,0.000,0.000,0,0,0,0
538009022,0.000000,8,0.000,0.000,0,0,0,0
265043260,0.000000,3,0.000,0.000,0,0,0,0
211567530,0.000000,6,0.000,0.000,0,0,0,0
211226990,0.000000,4,0.000,0.000,0,0,0,0
992191524,0.000000,3,0.000,0.000,0,0,0,0
211453220,0.000000,5,0.000,0.000,0,0,0,0
211700070,0.000000,8,0.000,0.000,0,0,0,0
219001166,0.000000,3,0.000,0.000,0,0,0,0
219030336,0.000000,1,0.000,0.000,0,0,0,0
211170180,0.000000,3,0.000,0.000,0,0,0,0
219031724,0.000000,1,0.000,0.000,0,0,0,0
219027249,0.000000,4,0.000,0.000,0,0,0,0
211158510,0.000000,4,0.000,0.000,0,0,0,0
211356520,0.000000,2,0.000,0.000,0,0,0,0
211118470,0.000000,2,0.000,0.000,0,0,0,0
211567220,0.000000,6,0.000,0.000,0,0,0,0
219018254,0.000000,1,0.000,0.000,0,0,0,0
244689000,0.000000,5,0.000,0.000,0,0,0,0
244110256,0.000000,4,0.000,0.000,0,0,0,0
992191515,0.000000,2,0.000,0.000,0,0,0,0
992111796,0.000000,6,0.000,0.000,0,0,0,0
275515000,0.000000,8,0.000,0.000,0,0,0,0
244033370,0.000000,3,0.000,0.000,0,0,0,0
219024777,0.000000,4,0.000,0.000,0,0,0,0
211799520,0.000000,3,0.000,0.000,0,0,0,0
219166000,0.000000,4,0.000,0.000,0,0,0,0
305612000,0.000000,5,0.000,0.000,0,0,0,0
219024330,0.000000,2,0.000,0.000,0,0,0,0
265810550,0.000000,2,0.000,0.000,0,0,0,0
219007337,0.000000,4,0.000,0.000,0,0,0,0
219025465,0.000000,2,0.000,0.000,0,0,0,0
265572330,0.000000,6,0.000,0.000,0,0,0,0
236180000,0.000000,7,0.000,0.000,0,0,0,0
219007363,0.000000,10,0.000,0.000,0,0,0,0
211226120,0.000000,11,0.000,0.000,0,0,0,0
219023391,0.000000,2,0.000,0.000,0,0,0,0
265548670,0.000000,1,0.000,0.000,0,0,0,0
220151000,0.000000,15,0.000,0.000,0,0,0,0
219028066,0.000000,2,0.000,0.000,0,0,0,0
232041001,0.000000,3,0.000,0.000,0,0,0,0
244306000,0.000000,1,0.000,0.000,0,0,0,0
246179000,0.000000,1,0.000,0.000,0,0,0,0
265589360,0.000000,7,0.000,0.000,0,0,0,0
211819290,0.000000,9,0.000,0.000,0,0,0,0
169664032,0.000000,1,0.000,0.000,0,0,0,0
219028158,0.000000,5,0.000,0.000,0,0,0,0
563262400,0.000000,2,0.000,0.000,0,0,0,0
219017081,0.000000,2,0.000,0.000,0,0,0,0
219022668,0.000000,4,0.000,0.000,0,0,0,0
244482000,0.000000,3,0.000,0.000,0,0,0,0
211648000,0.000000,4,0.000,0.000,0,0,0,0
232059393,0.000000,5,0.000,0.000,0,0,0,0
219027290,0.000000,3,0.000,0.000,0,0,0,0
265030760,0.000000,1,0.000,0.000,0,0,0,0
211530100,0.000000,4,0.000,0.000,0,0,0,0
219027735,0.000000,8,0.000,0.000,0,0,0,0
219021128,0.000000,6,0.000,0.000,0,0,0,0
219033940,0.000000,4,0.000,0.000,0,0,0,0
219029472,0.000000,3,0.000,0.000,0,0,0,0
211528150,0.000000,4,0.000,0.000,0,0,0,0
255805280,0.000000,4,0.000,0.000,0,0,0,0
309586000,0.000000,6,0.000,0.000,0,0,0,0
235111522,0.000000,1,0.000,0.000,0,0,0,0
265547270,0.000000,1,0.000,0.000,0,0,0,0
219033266,0.000000,6,0.000,0.000,0,0,0,0
265074820,0.000000,2,0.000,0.000,0,0,0,0
211231520,0.000000,5,0.000,0.000,0,0,0,0
219032359,0.000000,2,0.000,0.000,0,0,0,0
305440000,0.000000,4,0.000,0.000,0,0,0,0
255806119,0.000000,5,0.000,0.000,0,0,0,0
244768000,0.000000,2,0.000,0.000,0,0,0,0
232028074,0.000000,2,0.000,0.000,0,0,0,0
219033319,0.000000,3,0.000,0.000,0,0,0,0
218042350,0.000000,2,0.000,0.000,0,0,0,0
219000474,0.000000,6,0.000,0.000,0,0,0,0
210046000,0.000000,7,0.000,0.000,0,0,0,0
211216330,0.000000,11,0.000,0.000,0,0,0,0
219029210,0.000000,3,0.000,0.000,0,0,0,0
211655060,0.000000,5,0.000,0.000,0,0,0,0
219012722,0.000000,7,0.000,0.000,0,0,0,0
219035393,0.000000,9,0.000,0.000,0,0,0,0
258003290,0.000000,6,0.000,0.000,0,0,0,0
265585400,0.000000,8,0.000,0.000,0,0,0,0
265723950,0.000000,1,0.000,0.000,0,0,0,0
219004259,0.000000,3,0.000,0.000,0,0,0,0
992611340,0.000000,3,0.000,0.000,0,0,0,0
219004069,0.000000,4,0.000,0.000,0,0,0,0
219028839,0.000000,2,0.000,0.000,0,0,0,0
219032845,0.000000,4,0.000,0.000,0,0,0,0
211624720,0.000000,1,0.000,0.000,0,0,0,0
265038000,0.000000,4,0.000,0.000,0,0,0,0
219031124,0.000000,6,0.000,0.000,0,0,0,0
211152520,0.000000,3,0.000,0.000,0,0,0,0
211460410,0.000000,3,0.000,0.000,0,0,0,0
211570140,0.000000,4,0.000,0.000,0,0,0,0
219003446,0.000000,3,0.000,0.000,0,0,0,0
219024924,0.000000,2,0.000,0.000,0,0,0,0
219015302,0.000000,2,0.000,0.000,0,0,0,0
246819000,0.000000,5,0.000,0.000,0,0,0,0
211200960,0.000000,7,0.000,0.000,0,0,0,0
992111827,0.000000,3,0.000,0.000,0,0,0,0
244890000,0.000000,8,0.000,0.000,0,0,0,0
219009907,0.000000,2,0.000,0.000,0,0,0,0
211201850,0.000000,4,0.000,0.000,0,0,0,0
219023370,0.000000,2,0.000,0.000,0,0,0,0
218060990,0.000000,6,0.000,0.000,0,0,0,0
265724350,0.000000,2,0.000,0.000,0,0,0,0
304688000,0.000000,9,0.000,0.000,0,0,0,0
266148000,0.000000,21,0.000,0.000,0,0,0,0
371950000,0.000000,6,0.000,0.000,0,0,0,0
265808670,0.000000,3,0.000,0.000,0,0,0,0
211399920,0.000000,1,0.000,0.000,0,0,0,0
211362500,0.000000,2,0.000,0.000,0,0,0,0
219022156,0.000000,2,0.000,0.000,0,0,0,0
304220000,0.000000,5,0.000,0.000,0,0,0,0
269112910,0.000000,3,0.000,0.000,0,0,0,0
219000181,0.000000,4,0.000,0.000,0,0,0,0
255916069,0.000000,5,0.000,0.000,0,0,0,0
219000416,0.000000,4,0.000,0.000,0,0,0,0
211795250,0.000000,13,0.000,0.000,0,0,0,0
219029468,0.000000,3,0.000,0.000,0,0,0,0
219014269,0.000000,4,0.000,0.000,0,0,0,0
219016572,0.000000,4,0.000,0.000,0,0,0,0
211297990,0.000000,3,0.000,0.000,0,0,0,0
992576420,0.000000,4,0.000,0.000,0,0,0,0
219033036,0.000000,6,0.000,0.000,0,0,0,0
211627310,0.000000,5,0.000,0.000,0,0,0,0
219024900,0.000000,4,0.000,0.000,0,0,0,0
244730382,0.000000,7,0.000,0.000,0,0,0,0
219032164,0.000000,6,0.000,0.000,0,0,0,0
218043090,0.000000,4,0.000,0.000,0,0,0,0
219026750,0.000000,4,0.000,0.000,0,0,0,0
219024955,0.000000,10,0.000,0.000,0,0,0,0
233789000,0.000000,2,0.000,0.000,0,0,0,0
211500210,0.000000,5,0.000,0.000,0,0,0,0
219032616,0.000000,5,0.000,0.000,0,0,0,0
246832000,0.000000,5,0.000,0.000,0,0,0,0
219028461,0.000000,4,0.000,0.000,0,0,0,0
219026278,0.000000,3,0.000,0.000,0,0,0,0
219000126,0.000000,14,0.000,0.000,0,0,0,0
219013249,0.000000,3,0.000,0.000,0,0,0,0
211486840,0.000000,12,0.000,0.000,0,0,0,0
219000195,0.000000,2,0.000,0.000,0,0,0,0
211523050,0.000000,2,0.000,0.000,0,0,0,0
992576510,0.000000,8,0.000,0.000,0,0,0,0
219015427,0.000000,3,0.000,0.000,0,0,0,0
211333700,0.000000,7,0.000,0.000,0,0,0,0
211526670,0.000000,6,0.000,0.000,0,0,0,0
219023099,0.000000,1,0.000,0.000,0,0,0,0
265859000,0.000000,20,0.000,0.000,0,0,0,0
211291060,0.000000,4,0.000,0.000,0,0,0,0
219016577,0.000000,3,0.000,0.000,0,0,0,0
203247191,0.000000,2,0.000,0.000,0,0,0,0
218056580,0.000000,6,0.000,0.000,0,0,0,0
219007671,0.000000,1,0.000,0.000,0,0,0,0
219032733,0.000000,3,0.000,0.000,0,0,0,0
219026018,0.000000,7,0.000,0.000,0,0,0,0
219007788,0.000000,1,0.000,0.000,0,0,0,0
970010055,0.000000,14,0.000,0.000,0,0,0,0
219017009,0.000000,2,0.000,0.000,0,0,0,0
636022397,0.000000,6,0.000,0.000,0,0,0,0
211761800,0.000000,5,0.000,0.000,0,0,0,0
219025274,0.000000,5,0.000,0.000,0,0,0,0
218062280,0.000000,5,0.000,0.000,0,0,0,0
219023437,0.000000,6,0.000,0.000,0,0,0,0
211165590,0.000000,4,0.000,0.000,0,0,0,0
219026384,0.000000,1,0.000,0.000,0,0,0,0
219001111,0.000000,5,0.000,0.000,0,0,0,0
219034069,0.000000,4,0.000,0.000,0,0,0,0
219005323,0.000000,2,0.000,0.000,0,0,0,0
246011000,0.000000,2,0.000,0.000,0,0,0,0
220276000,0.000000,7,0.000,0.000,0,0,0,0
209075000,0.000000,3,0.000,0.000,0,0,0,0
219008177,0.000000,2,0.000,0.000,0,0,0,0
219032257,0.000000,2,0.000,0.000,0,0,0,0
265360000,0.000000,1,0.000,0.000,0,0,0,0
211460790,0.000000,1,0.000,0.000,0,0,0,0
265542540,0.000000,4,0.000,0.000,0,0,0,0
244024000,0.000000,9,0.000,0.000,0,0,0,0
211315230,0.000000,7,0.000,0.000,0,0,0,0
211212780,0.000000,4,0.000,0.000,0,0,0,0
219015604,0.000000,4,0.000,0.000,0,0,0,0
219015559,0.000000,7,0.000,0.000,0,0,0,0
241813000,0.000000,5,0.000,0.000,0,0,0,0
219002187,0.000000,6,0.000,0.000,0,0,0,0
275556000,0.000000,5,0.000,0.000,0,0,0,0
219002051,0.000000,8,0.000,0.000,0,0,0,0
256002499,0.000000,3,0.000,0.000,0,0,0,0
219012511,0.000000,4,0.000,0.000,0,0,0,0
220432000,0.000000,15,0.000,0.000,0,0,0,0
219024185,0.000000,5,0.000,0.000,0,0,0,0
219003561,0.000000,4,0.000,0.000,0,0,0,0
211211850,0.000000,3,0.000,0.000,0,0,0,0
636093384,0.000000,7,0.000,0.000,0,0,0,0
219029703,0.000000,1,0.000,0.000,0,0,0,0
265837000,0.000000,4,0.000,0.000,0,0,0,0
219000581,0.000000,4,0.000,0.000,0,0,0,0
219031192,0.000000,4,0.000,0.000,0,0,0,0
218028910,0.000000,4,0.000,0.000,0,0,0,0
219006895,0.000000,4,0.000,0.000,0,0,0,0
219000552,0.000000,5,0.000,0.000,0,0,0,0
219014219,0.000000,4,0.000,0.000,0,0,0,0
219431542,0.000000,4,0.000,0.000,0,0,0,0
992111809,0.000000,10,0.000,0.000,0,0,0,0
244810475,0.000000,8,0.000,0.000,0,0,0,0
219002684,0.000000,9,0.000,0.000,0,0,0,0
229255000,0.000000,2,0.000,0.000,0,0,0,0
219024338,0.000000,3,0.000,0.000,0,0,0,0
219500000,0.000000,15,0.000,0.000,0,0,0,0
235087256,0.000000,8,0.000,0.000,0,0,0,0
261001340,0.000000,3,0.000,0.000,0,0,0,0
219011979,0.000000,3,0.000,0.000,0,0,0,0
265801930,0.000000,4,0.000,0.000,0,0,0,0
218061220,0.000000,6,0.000,0.000,0,0,0,0
211819590,0.000000,3,0.000,0.000,0,0,0,0
211733550,0.000000,5,0.000,0.000,0,0,0,0
265725520,0.000000,3,0.000,0.000,0,0,0,0
211760370,0.000000,7,0.000,0.000,0,0,0,0
211179790,0.000000,4,0.000,0.000,0,0,0,0
219026536,0.000000,3,0.000,0.000,0,0,0,0
266152000,0.000000,8,0.000,0.000,0,0,0,0
219030895,0.000000,3,0.000,0.000,0,0,0,0
244712000,0.000000,5,0.000,0.000,0,0,0,0
219026897,0.000000,1,0.000,0.000,0,0,0,0
219006563,0.000000,12,0.000,0.000,0,0,0,0
265766010,0.000000,2,0.000,0.000,0,0,0,0
219011448,0.000000,2,0.000,0.000,0,0,0,0
219026197,0.000000,8,0.000,0.000,0,0,0,0
219024616,0.000000,2,0.000,0.000,0,0,0,0
257584000,0.000000,4,0.000,0.000,0,0,0,0
211679050,0.000000,4,0.000,0.000,0,0,0,0
265000060,0.000000,7,0.000,0.000,0,0,0,0
211229320,0.000000,1,0.000,0.000,0,0,0,0
265060520,0.000000,4,0.000,0.000,0,0,0,0
219032375,0.000000,5,0.000,0.000,0,0,0,0
211470130,0.000000,8,0.000,0.000,0,0,0,0
219027962,0.000000,6,0.000,0.000,0,0,0,0
219002694,0.000000,5,0.000,0.000,0,0,0,0
265557720,0.000000,3,0.000,0.000,0,0,0,0
255624000,0.000000,3,0.000,0.000,0,0,0,0
219026899,0.000000,2,0.000,0.000,0,0,0,0
211196300,0.000000,4,0.000,0.000,0,0,0,0
219026118,0.000000,11,0.000,0.000,0,0,0,0
266057000,0.000000,7,0.000,0.000,0,0,0,0
538008901,0.000000,11,0.000,0.000,0,0,0,0
219024284,0.000000,1,0.000,0.000,0,0,0,0
211805830,0.000000,6,0.000,0.000,0,0,0,0
219030561,0.000000,3,0.000,0.000,0,0,0,0
211206770,0.000000,1,0.000,0.000,0,0,0,0
377207000,0.000000,4,0.000,0.000,0,0,0,0
219034614,0.000000,2,0.000,0.000,0,0,0,0
219014364,0.000000,3,0.000,0.000,0,0,0,0
219010219,0.000000,3,0.000,0.000,0,0,0,0
265549870,0.000000,2,0.000,0.000,0,0,0,0
219034220,0.000000,4,0.000,0.000,0,0,0,0
219031279,0.000000,5,0.000,0.000,0,0,0,0
211701340,0.000000,2,0.000,0.000,0,0,0,0
211798610,0.000000,1,0.000,0.000,0,0,0,0
219011409,0.000000,4,0.000,0.000,0,0,0,0
219016821,0.000000,1,0.000,0.000,0,0,0,0
219015301,0.000000,4,0.000,0.000,0,0,0,0
219001468,0.000000,4,0.000,0.000,0,0,0,0
219596000,0.000000,6,0.000,0.000,0,0,0,0
211120050,0.000000,9,0.000,0.000,0,0,0,0
219018616,0.000000,3,0.000,0.000,0,0,0,0
219011885,0.000000,2,0.000,0.000,0,0,0,0
219023114,0.000000,4,0.000,0.000,0,0,0,0
219026845,0.000000,4,0.000,0.000,0,0,0,0
636018092,0.000000,6,0.000,0.000,0,0,0,0
261148000,0.000000,5,0.000,0.000,0,0,0,0
232040897,0.000000,3,0.000,0.000,0,0,0,0
219023531,0.000000,7,0.000,0.000,0,0,0,0
210056000,0.000000,6,0.000,0.000,0,0,0,0
219033125,0.000000,2,0.000,0.000,0,0,0,0
219008701,0.000000,2,0.000,0.000,0,0,0,0
258514000,0.000000,5,0.000,0.000,0,0,0,0
220252000,0.000000,5,0.000,0.000,0,0,0,0
219018258,0.000000,4,0.000,0.000,0,0,0,0
211320950,0.000000,1,0.000,0.000,0,0,0,0
564879000,0.000000,1,0.000,0.000,0,0,0,0
231801000,0.000000,6,0.000,0.000,0,0,0,0
265653060,0.000000,3,0.000,0.000,0,0,0,0
211273620,0.000000,10,0.000,0.000,0,0,0,0
992651010,0.000000,24,0.000,0.000,0,0,0,0
219028486,0.000000,4,0.000,0.000,0,0,0,0
211669660,0.000000,5,0.000,0.000,0,0,0,0
219027378,0.000000,4,0.000,0.000,0,0,0,0
275541000,0.000000,3,0.000,0.000,0,0,0,0
224717000,0.000000,2,0.000,0.000,0,0,0,0
246218000,0.000000,2,0.000,0.000,0,0,0,0
211411930,0.000000,6,0.000,0.000,0,0,0,0
211159260,0.000000,7,0.000,0.000,0,0,0,0
258156350,0.000000,6,0.000,0.000,0,0,0,0
219029268,0.000000,1,0.000,0.000,0,0,0,0
212949000,0.000000,8,0.000,0.000,0,0,0,0
248789000,0.000000,7,0.000,0.000,0,0,0,0
211379160,0.000000,3,0.000,0.000,0,0,0,0
211656330,0.000000,5,0.000,0.000,0,0,0,0
219005087,0.000000,4,0.000,0.000,0,0,0,0
211158470,0.000000,8,0.000,0.000,0,0,0,0
219005411,0.000000,2,0.000,0.000,0,0,0,0
219032396,0.000000,2,0.000,0.000,0,0,0,0
219012639,0.000000,5,0.000,0.000,0,0,0,0
219022390,0.000000,3,0.000,0.000,0,0,0,0
219034326,0.000000,5,0.000,0.000,0,0,0,0
211533730,0.000000,1,0.000,0.000,0,0,0,0
992651006,0.000000,25,0.000,0.000,0,0,0,0
992651016,0.000000,18,0.000,0.000,0,0,0,0
219023719,0.000000,1,0.000,0.000,0,0,0,0
219033228,0.000000,1,0.000,0.000,0,0,0,0
211538360,0.000000,2,0.000,0.000,0,0,0,0
219027298,0.000000,5,0.000,0.000,0,0,0,0
255806462,0.000000,5,0.000,0.000,0,0,0,0
219007362,0.000000,7,0.000,0.000,0,0,0,0
258027740,0.000000,2,0.000,0.000,0,0,0,0
371830000,0.000000,3,0.000,0.000,0,0,0,0
218728000,0.000000,7,0.000,0.000,0,0,0,0
211725520,0.000000,6,0.000,0.000,0,0,0,0
219021597,0.000000,19,0.000,0.000,0,0,0,0
211396540,0.000000,4,0.000,0.000,0,0,0,0
219021870,0.000000,5,0.000,0.000,0,0,0,0
219029055,0.000000,1,0.000,0.000,0,0,0,0
219033078,0.000000,13,0.000,0.000,0,0,0,0
261000333,0.000000,3,0.000,0.000,0,0,0,0
211861380,0.000000,1,0.000,0.000,0,0,0,0
219015186,0.000000,2,0.000,0.000,0,0,0,0
219032892,0.000000,4,0.000,0.000,0,0,0,0
265610870,0.000000,14,0.000,0.000,0,0,0,0
211806530,0.000000,4,0.000,0.000,0,0,0,0
211684590,0.000000,4,0.000,0.000,0,0,0,0
219000158,0.000000,1,0.000,0.000,0,0,0,0
219000933,0.000000,4,0.000,0.000,0,0,0,0
211375020,0.000000,2,0.000,0.000,0,0,0,0
220476000,0.000000,5,0.000,0.000,0,0,0,0
211650460,0.000000,1,0.000,0.000,0,0,0,0
244120000,0.000000,5,0.000,0.000,0,0,0,0
218038140,0.000000,4,0.000,0.000,0,0,0,0
245325000,0.000000,4,0.000,0.000,0,0,0,0
219021060,0.000000,5,0.000,0.000,0,0,0,0
218057000,0.000000,4,0.000,0.000,0,0,0,0
211409660,0.000000,2,0.000,0.000,0,0,0,0
992111806,0.000000,6,0.000,0.000,0,0,0,0
219017202,0.000000,4,0.000,0.000,0,0,0,0
219024832,0.000000,3,0.000,0.000,0,0,0,0
218022770,0.000000,1,0.000,0.000,0,0,0,0
219020372,0.000000,5,0.000,0.000,0,0,0,0
211595280,0.000000,2,0.000,0.000,0,0,0,0
211881570,0.000000,2,0.000,0.000,0,0,0,0
219486362,0.000000,3,0.000,0.000,0,0,0,0
219001317,0.000000,2,0.000,0.000,0,0,0,0
219007925,0.000000,4,0.000,0.000,0,0,0,0
218009520,0.000000,3,0.000,0.000,0,0,0,0
219000988,0.000000,5,0.000,0.000,0,0,0,0
211676580,0.000000,3,0.000,0.000,0,0,0,0
211488250,0.000000,6,0.000,0.000,0,0,0,0
266263000,0.000000,1,0.000,0.000,0,0,0,0
219035182,0.000000,1,0.000,0.000,0,0,0,0
219012351,0.000000,2,0.000,0.000,0,0,0,0
211202730,0.000000,2,0.000,0.000,0,0,0,0
219015127,0.000000,5,0.000,0.000,0,0,0,0
211211520,0.000000,8,0.000,0.000,0,0,0,0
219000435,0.000000,8,0.000,0.000,0,0,0,0
304028000,0.000000,2,0.000,0.000,0,0,0,0
219026155,0.000000,1,0.000,0.000,0,0,0,0
265721240,0.000000,1,0.000,0.000,0,0,0,0
219020150,0.000000,2,0.000,0.000,0,0,0,0
219031347,0.000000,1,0.000,0.000,0,0,0,0
211205920,0.000000,4,0.000,0.000,0,0,0,0
219033839,0.000000,3,0.000,0.000,0,0,0,0
219034877,0.000000,1,0.000,0.000,0,0,0,0
211121410,0.000000,3,0.000,0.000,0,0,0,0
219031289,0.000000,5,0.000,0.000,0,0,0,0
244678000,0.000000,11,0.000,0.000,0,0,0,0
219002176,0.000000,6,0.000,0.000,0,0,0,0
218046200,0.000000,3,0.000,0.000,0,0,0,0
211305130,0.000000,2,0.000,0.000,0,0,0,0
241879000,0.000000,6,0.000,0.000,0,0,0,0
219001569,0.000000,2,0.000,0.000,0,0,0,0
211304460,0.000000,7,0.000,0.000,0,0,0,0
219006177,0.000000,3,0.000,0.000,0,0,0,0
219001185,0.000000,5,0.000,0.000,0,0,0,0
265570540,0.000000,1,0.000,0.000,0,0,0,0
219016719,0.000000,6,0.000,0.000,0,0,0,0
211212720,0.000000,1,0.000,0.000,0,0,0,0
219022157,0.000000,3,0.000,0.000,0,0,0,0
219012788,0.000000,7,0.000,0.000,0,0,0,0
219010835,0.000000,4,0.000,0.000,0,0,0,0
218000630,0.000000,10,0.000,0.000,0,0,0,0
219003541,0.000000,2,0.000,0.000,0,0,0,0
219028129,0.000000,1,0.000,0.000,0,0,0,0
219000632,0.000000,4,0.000,0.000,0,0,0,0
219033620,0.000000,7,0.000,0.000,0,0,0,0
219015822,0.000000,5,0.000,0.000,0,0,0,0
219032996,0.000000,2,0.000,0.000,0,0,0,0
257655890,0.000000,7,0.000,0.000,0,0,0,0
211175280,0.000000,7,0.000,0.000,0,0,0,0
211785340,0.000000,1,0.000,0.000,0,0,0,0
219032394,0.000000,3,0.000,0.000,0,0,0,0
265527020,0.000000,6,0.000,0.000,0,0,0,0
219028307,0.000000,4,0.000,0.000,0,0,0,0
218039750,0.000000,2,0.000,0.000,0,0,0,0
211292370,0.000000,5,0.000,0.000,0,0,0,0
219020244,0.000000,2,0.000,0.000,0,0,0,0
220435000,0.000000,10,0.000,0.000,0,0,0,0
219034190,0.000000,3,0.000,0.000,0,0,0,0
211215180,0.000000,1,0.000,0.000,0,0,0,0
255915748,0.000000,11,0.000,0.000,0,0,0,0
211463200,0.000000,5,0.000,0.000,0,0,0,0
219002731,0.000000,6,0.000,0.000,0,0,0,0
219003249,0.000000,5,0.000,0.000,0,0,0,0
219017438,0.000000,5,0.000,0.000,0,0,0,0
265627590,0.000000,1,0.000,0.000,0,0,0,0
219027645,0.000000,1,0.000,0.000,0,0,0,0
244810730,0.000000,2,0.000,0.000,0,0,0,0
257809540,0.000000,4,0.000,0.000,0,0,0,0
211146780,0.000000,5,0.000,0.000,0,0,0,0
